"Temperature.Mean.by.Month","Ozone.Mean.by.Month"
34.6129032258064,0.0211935483870968
37.7103448275862,0.0259642857142857
48.2161290322581,0.0336129032258064
52.5666666666667,0.0392666666666667
62.2967741935484,0.0402258064516129
71.8233333333333,0.0468
78.2258064516129,0.0512903225806452
78.6838709677419,0.0450322580645161
71.3466666666667,0.0366
58.3935483870968,0.0259677419354839
50,0.02152
38.6466666666667,0.0195666666666667
