"Temperature.Mean.by.Month","Ozone.Mean.by.Month"
35.1548387096774,0.0179354838709677
33.8428571428571,0.02225
39.5161290322581,0.0290645161290323
52.2233333333333,0.035
62.2193548387097,0.032741935483871
71.9866666666667,0.0418666666666667
79.2935483870968,0.0420967741935484
73.9548387096774,0.0408
67.3,0.0326666666666667
59.9677419354839,0.0265555555555556
45.21,0.0226896551724138
39.21,0.0138214285714286
