"Temperature.Mean.by.Month","Ozone.Mean.by.Month"
31.8225806451613,0.0179354838709677
41.5321428571429,0.02225
39.6548387096774,0.0290645161290323
48.8833333333333,0.035
66.2193548387097,0.032741935483871
71.3833333333333,0.0418666666666667
77.1322580645161,0.0420967741935484
77.8838709677419,0.0408
70.51,0.0326666666666667
57.5483870967742,0.0265555555555556
44.6533333333333,0.0226896551724138
40.3033333333333,0.0138214285714286
