"Temperature.Mean.by.Month","Ozone.Mean.by.Month"
28.7516129032258,0.0159032258064516
31.5428571428571,0.0176
37.6935483870968,0.0280322580645161
51.5966666666667,0.0353793103448276
63.5741935483871,0.0385806451612903
71.8966666666667,0.0402
75.3838709677419,0.046741935483871
73.7064516129032,0.0406666666666667
69.5166666666667,0.0332857142857143
59.5903225806452,0.0247142857142857
45.0066666666667,0.0195
40.65,0.0165416666666667
